Timestamp,Sensor1,Sensor2,BreathRate1,BreathRate2,FusedBreathRate
2242.0,317,1,1.0714285714285714,0.821917808219178,1.0714285714285714
2243.0,316,1,1.0714285714285714,0.821917808219178,1.0714285714285714
2244.0,294,1,1.0714285714285714,0.821917808219178,1.0714285714285714
2245.0,290,1,1.0714285714285714,0.821917808219178,1.0714285714285714
2246.0,286,1,1.1764705882352942,0.821917808219178,1.1764705882352942
2247.0,282,1,1.1764705882352942,0.821917808219178,1.1764705882352942
2248.0,282,1,1.1764705882352942,0.821917808219178,1.1764705882352942
2249.0,279,1,1.1764705882352942,0.821917808219178,1.1764705882352942
2250.0,291,1,1.1764705882352942,0.821917808219178,1.1764705882352942
2251.0,291,1,1.1764705882352942,0.821917808219178,1.1764705882352942
2252.0,275,1,1.1764705882352942,0.821917808219178,1.1764705882352942
2253.0,280,1,1.1764705882352942,0.821917808219178,1.1764705882352942
2254.0,286,1,1.1764705882352942,0.821917808219178,1.1764705882352942
2255.0,276,1,1.1764705882352942,0.821917808219178,1.1764705882352942
2256.0,276,1,1.1764705882352942,0.821917808219178,1.1764705882352942
2257.0,281,1,1.1764705882352942,0.821917808219178,1.1764705882352942
2258.0,276,1,1.1764705882352942,0.9404388714733543,1.1764705882352942
2259.0,274,1,1.1764705882352942,0.9404388714733543,1.1764705882352942
2260.0,272,1,1.1764705882352942,0.9404388714733543,1.1764705882352942
2261.0,273,1,1.1764705882352942,0.9404388714733543,1.1764705882352942
2262.0,275,1,1.1764705882352942,0.9404388714733543,1.1764705882352942
2263.0,267,1,1.1764705882352942,0.9404388714733543,1.1764705882352942
2264.0,272,1,1.1764705882352942,0.9404388714733543,1.1764705882352942
2265.0,269,1,1.1764705882352942,0.9404388714733543,1.1764705882352942
2266.0,273,1,1.1764705882352942,0.9404388714733543,1.1764705882352942
2267.0,275,1,1.1764705882352942,0.9404388714733543,1.1764705882352942
2268.0,275,1,1.1764705882352942,0.9404388714733543,1.1764705882352942
2269.0,272,1,1.1764705882352942,0.9404388714733543,1.1764705882352942
2270.0,270,1,1.1764705882352942,0.9404388714733543,1.1764705882352942
2271.0,267,1,1.1764705882352942,0.9404388714733543,1.1764705882352942
2272.0,267,1,1.1764705882352942,0.9404388714733543,1.1764705882352942
2273.0,267,1,1.1764705882352942,0.9404388714733543,1.1764705882352942
2274.0,266,1,1.1764705882352942,0.9404388714733543,1.1764705882352942
2275.0,266,1,1.1764705882352942,0.9404388714733543,1.1764705882352942
2276.0,265,1,1.1764705882352942,0.9404388714733543,1.1764705882352942
2277.0,263,1,1.1764705882352942,0.9404388714733543,1.1764705882352942
2278.0,263,1,1.1764705882352942,0.9404388714733543,1.1764705882352942
2279.0,263,1,1.1764705882352942,0.9404388714733543,1.1764705882352942
2280.0,263,1,1.1764705882352942,0.9404388714733543,1.1764705882352942
2281.0,263,1,1.2316715542521994,0.9404388714733543,1.2316715542521994
2282.0,261,1,1.2316715542521994,0.9404388714733543,1.2316715542521994
2283.0,263,1,1.2316715542521994,0.9404388714733543,1.2316715542521994
2284.0,263,1,1.2316715542521994,0.9404388714733543,1.2316715542521994
2285.0,262,1,1.2316715542521994,1.0404624277456649,1.2316715542521994
2286.0,262,1,1.2316715542521994,1.0404624277456649,1.2316715542521994
2287.0,261,1,1.2316715542521994,1.0404624277456649,1.2316715542521994
2288.0,261,1,1.2316715542521994,1.0404624277456649,1.2316715542521994
2289.0,261,1,1.2316715542521994,1.0404624277456649,1.2316715542521994
2290.0,261,1,1.2316715542521994,1.0404624277456649,1.2316715542521994
2291.0,258,1,1.2316715542521994,1.0404624277456649,1.2316715542521994
2292.0,263,1,1.2316715542521994,1.0404624277456649,1.2316715542521994
2293.0,260,1,1.2316715542521994,1.0404624277456649,1.2316715542521994
2294.0,259,1,1.2316715542521994,1.0404624277456649,1.2316715542521994
2295.0,260,1,1.2316715542521994,1.0404624277456649,1.2316715542521994
2296.0,259,1,1.2316715542521994,1.0404624277456649,1.2316715542521994
2297.0,259,1,1.2316715542521994,1.0404624277456649,1.2316715542521994
2298.0,259,1,1.2316715542521994,1.0404624277456649,1.2316715542521994
2299.0,260,1,1.2316715542521994,1.0404624277456649,1.2316715542521994
2300.0,258,1,1.2316715542521994,1.0404624277456649,1.2316715542521994
